fips,n_cont,own_train_size,test_size,county_y_mean,county_y_std,model,model_label,mape,r2,mae,rmse,time
21181,44,364,92,11.156542869139688,0.8877904845831451,zs_regressor,(A) ZS TabPFNRegressor,53.49502179135995,0.31513440856449526,56213.231966633975,85395.85146029954,3.8843166828155518
21181,44,364,92,11.156542869139688,0.8877904845831451,zs_ft_pipeline,(B) ZS FT-pipeline,257.7502841654612,-0.11073591971935737,92778.89694200763,108752.56473758932,0.31790757179260254
21181,44,364,92,11.156542869139688,0.8877904845831451,ft_pipeline,(C) FT FT-pipeline,181.76653457190324,-0.024894272446957855,79879.16435029566,104465.67927947849,0.30341219902038574
56019,44,338,85,12.557138545376521,0.6281952571751128,zs_regressor,(A) ZS TabPFNRegressor,32.04826198200009,0.5594715209364309,83198.99402162874,127675.43072943053,3.350984573364258
56019,44,338,85,12.557138545376521,0.6281952571751128,zs_ft_pipeline,(B) ZS FT-pipeline,32.74936951528803,0.5316086776368797,86932.55242971695,131651.18030774116,0.2891731262207031
56019,44,338,85,12.557138545376521,0.6281952571751128,ft_pipeline,(C) FT FT-pipeline,39.02946345363396,0.30373774449031965,107952.31266868756,160511.72539359838,0.2902400493621826
21149,44,372,94,11.533222639304196,0.6521907176062681,zs_regressor,(A) ZS TabPFNRegressor,41.13326413669431,0.14393891644272216,60490.46265074446,96964.45324950645,3.8324429988861084
21149,44,372,94,11.533222639304196,0.6521907176062681,zs_ft_pipeline,(B) ZS FT-pipeline,37.167981706954684,0.30292004664146843,52848.64400047852,87498.67417737616,0.3294517993927002
21149,44,372,94,11.533222639304196,0.6521907176062681,ft_pipeline,(C) FT FT-pipeline,37.61531681714096,0.37120545423716367,51507.28940440139,83102.58986893576,0.32825303077697754
40107,44,301,76,11.253525331704541,0.7354131017624388,zs_regressor,(A) ZS TabPFNRegressor,36.54802499084709,0.5868713347174799,42816.56373355259,57834.37485166326,2.549055337905884
40107,44,301,76,11.253525331704541,0.7354131017624388,zs_ft_pipeline,(B) ZS FT-pipeline,39.33210918914325,0.5995741563710879,42746.722810444044,56938.29132931888,0.25110673904418945
40107,44,301,76,11.253525331704541,0.7354131017624388,ft_pipeline,(C) FT FT-pipeline,52.742359292266094,0.4045856685638275,53451.93472450655,69430.9363881771,0.25129270553588867
