fips,quantile,coverage,error,n_predictions
13265,0.6,0.6191780821917808,0.019178082191780854,730
13265,0.7,0.6821917808219178,0.017808219178082174,730
13265,0.8,0.7452054794520548,0.0547945205479452,730
13265,0.9,0.863013698630137,0.03698630136986303,730
28125,0.1,0.11625,0.01625,800
28125,0.2,0.19875,0.0012500000000000011,800
28125,0.3,0.29125,0.00874999999999998,800
28125,0.4,0.3675,0.03250000000000003,800
28125,0.5,0.455,0.044999999999999984,800
28125,0.6,0.56375,0.036250000000000004,800
28125,0.7,0.6725,0.02749999999999997,800
28125,0.8,0.78875,0.011250000000000093,800
28125,0.9,0.89625,0.003750000000000031,800
31091,0.1,0.12073170731707317,0.02073170731707316,820
31091,0.2,0.21341463414634146,0.013414634146341448,820
31091,0.3,0.3073170731707317,0.007317073170731714,820
31091,0.4,0.38170731707317074,0.018292682926829285,820
31091,0.5,0.4719512195121951,0.028048780487804903,820
31091,0.6,0.5963414634146341,0.003658536585365857,820
31091,0.7,0.7121951219512195,0.012195121951219523,820
31091,0.8,0.7975609756097561,0.0024390243902439046,820
31091,0.9,0.8914634146341464,0.008536585365853666,820
28009,0.1,0.11739130434782609,0.017391304347826084,230
28009,0.2,0.20869565217391303,0.008695652173913021,230
28009,0.3,0.33043478260869563,0.030434782608695643,230
28009,0.4,0.44782608695652176,0.04782608695652174,230
28009,0.5,0.5869565217391305,0.08695652173913049,230
28009,0.6,0.6608695652173913,0.060869565217391286,230
28009,0.7,0.717391304347826,0.017391304347826098,230
28009,0.8,0.7869565217391304,0.013043478260869601,230
28009,0.9,0.8521739130434782,0.047826086956521796,230
1075,0.1,0.10294117647058823,0.002941176470588225,340
1075,0.2,0.2411764705882353,0.04117647058823529,340
1075,0.3,0.3558823529411765,0.055882352941176494,340
1075,0.4,0.4470588235294118,0.047058823529411764,340
1075,0.5,0.5352941176470588,0.03529411764705881,340
1075,0.6,0.6176470588235294,0.01764705882352946,340
1075,0.7,0.6647058823529411,0.03529411764705881,340
1075,0.8,0.75,0.050000000000000044,340
1075,0.9,0.8735294117647059,0.026470588235294135,340
28041,0.1,0.12666666666666668,0.026666666666666672,150
28041,0.2,0.14666666666666667,0.053333333333333344,150
28041,0.3,0.24,0.06,150
28041,0.4,0.34,0.06,150
28041,0.5,0.5066666666666667,0.00666666666666671,150
28041,0.6,0.6066666666666667,0.00666666666666671,150
28041,0.7,0.6933333333333334,0.006666666666666599,150
28041,0.8,0.7933333333333333,0.00666666666666671,150
28041,0.9,0.8666666666666667,0.033333333333333326,150
16033,0.1,0.08095238095238096,0.01904761904761905,210
16033,0.2,0.17142857142857143,0.02857142857142858,210
16033,0.3,0.3047619047619048,0.0047619047619048005,210
16033,0.4,0.3619047619047619,0.038095238095238126,210
16033,0.5,0.4095238095238095,0.09047619047619049,210
16033,0.6,0.5047619047619047,0.09523809523809523,210
16033,0.7,0.6428571428571429,0.05714285714285705,210
16033,0.8,0.7571428571428571,0.04285714285714293,210
16033,0.9,0.8761904761904762,0.023809523809523836,210
2100,0.1,0.13295454545454546,0.03295454545454546,880
2100,0.2,0.21136363636363636,0.011363636363636354,880
