seed,train_size,test_type,n_train,n_test,n_train_cbgs,n_test_cbgs,mae,mse,r2,mean_ratio,median_ratio,std_ratio,train_time,pred_time,status,tune_time
1300,100,full,100,39011,0,0,162394.53172142152,73565499398.68896,0.31369603760410225,1.0496694566516263,0.8671984732824433,0.7298423926663692,5.845104932785034,0.01946735382080078,success,5.772543430328369
1300,200,full,200,39011,0,0,160155.49514019283,69263050102.4991,0.35383425489506193,0.96589509148846,0.8128325334821433,0.6466776547461829,7.076139688491821,0.025950908660888672,success,6.981656074523926
1300,300,full,300,39011,0,0,149577.72737567208,59867840809.57766,0.44148362067080305,1.0395256105681578,0.8729931658878508,0.7032422201491311,8.697084665298462,0.1179664134979248,success,7.800591707229614
1300,400,full,400,39011,0,0,152294.81168822976,63063311805.02603,0.4116725757676474,1.036624560254178,0.8654085365853664,0.7202391344900898,8.63230037689209,0.02136516571044922,success,8.453218936920166
1300,500,full,500,39011,0,0,148435.85334024378,60214643670.37861,0.43824824295321263,1.008811300162587,0.854453972457627,0.6592616413284741,9.14315938949585,0.028250932693481445,success,8.989686965942383
1300,600,full,600,39011,0,0,149239.0753052825,60960803025.73708,0.4312872065115785,0.9926877501269334,0.8397255299251871,0.646455358267962,9.262099981307983,0.02683854103088379,success,9.13231873512268
1300,700,full,700,39011,0,0,149866.28035862482,61308647917.61721,0.42804210752431116,1.0003015577143712,0.8419573242187505,0.6579774831323002,9.460683822631836,0.02458930015563965,success,9.331164121627808
1300,800,full,800,39011,0,0,146701.9326666277,58818062300.8941,0.4512771673202046,1.0205827730849504,0.8602399375000006,0.6700588924484828,9.661063432693481,0.02460336685180664,success,9.530790328979492
1300,900,full,900,39011,0,0,147165.15246641173,58897293446.9732,0.450538007660531,1.013215922513,0.854029439786586,0.6678950255921977,10.16150975227356,0.025194168090820312,success,10.013619422912598
1300,1000,full,1000,39011,0,0,146174.11341752968,57512274924.94547,0.4634590604288654,1.0048042352485202,0.8468622656249997,0.6585451111155642,9.81114149093628,0.02420353889465332,success,9.674460172653198
1300,2000,full,2000,39011,0,0,142947.33694502834,55562787361.15679,0.4816461325021305,0.9945484866006729,0.8488097301136369,0.6387344164483333,11.591023921966553,0.05441617965698242,success,11.071131944656372
1300,3000,full,3000,39011,0,0,137217.22914550544,51436392591.01811,0.5201419097931681,1.0167069599975573,0.8674756097560976,0.6475562288614356,12.86977505683899,0.05473446846008301,success,12.304558992385864
1300,4000,full,4000,39011,0,0,136312.30539383122,50739930202.80063,0.5266393155146045,1.0278630237289608,0.8719790121822041,0.6612328433600985,13.18866491317749,0.05263090133666992,success,12.649234533309937
1300,5000,full,5000,39011,0,0,137074.782310398,50581199266.30378,0.5281201410586847,1.005339954837599,0.8528680468749996,0.6448903978465923,14.59987187385559,0.05664539337158203,success,14.014195680618286
1300,6000,full,6000,39011,0,0,135371.89498114315,49339354807.400055,0.5397055007693021,1.0029025806196254,0.8541262269938652,0.6333870225258353,14.62045168876648,0.05699276924133301,success,14.041466474533081
1300,7000,full,7000,39011,0,0,134645.85265333817,48489440213.03169,0.5476344859400804,1.004555254530323,0.8556491629464291,0.6343538885271897,15.803597688674927,0.05275988578796387,success,15.193961143493652
1300,8000,full,8000,39011,0,0,139709.89838483057,51608761026.61519,0.5185338579032306,0.9594271343410866,0.8189390178571426,0.6050796837503398,15.891871452331543,0.08023405075073242,success,15.219700813293457
1300,9000,full,9000,39011,0,0,130495.62805442695,46076485191.86505,0.5701453178605562,1.0409720298156204,0.8922475763807293,0.6512375331549745,18.574315547943115,0.11171245574951172,success,16.943408727645874
1300,10000,full,10000,39011,0,0,130034.26503862692,45942051735.848045,0.5713994684378945,1.0532350281357623,0.8977019531250005,0.6612922473849636,20.943885326385498,0.05534982681274414,success,20.08720111846924
1400,25,full,25,39011,0,0,175603.61600814515,82164255314.61018,0.23347690900430274,1.3468371120529763,1.1213663750000007,0.9460984959169924,1.9561679363250732,0.008496999740600586,success,1.9296140670776367
1400,50,full,50,39011,0,0,160332.60447373817,68397800366.18959,0.361906303985261,1.1779789749262304,0.9901084134615379,0.7821365728722756,2.0566482543945312,0.011245250701904297,success,1.9817616939544678
1400,75,full,75,39011,0,0,157331.82385537092,63038295583.768845,0.41190595597866086,1.2907578822912846,1.0737671428571434,0.9001759476816148,2.1663906574249268,0.013961553573608398,success,2.0779051780700684
1400,100,full,100,39011,0,0,152024.1653051383,65724206901.81581,0.3868486723975415,1.1614920107971025,0.9730008223684204,0.7892872091249629,5.61763072013855,0.017824649810791016,success,5.549586772918701
1400,200,full,200,39011,0,0,163004.98112912063,74695143978.21834,0.30315740798332824,0.9700394207229558,0.8165906249999998,0.6814240823146767,7.489159107208252,0.0722208023071289,success,7.118481159210205
1400,300,full,300,39011,0,0,151780.52245941048,63770083391.26808,0.40507899393769253,1.007293418299297,0.8419753125000004,0.6859841901551954,7.828128337860107,0.029455900192260742,success,7.703084468841553
1400,400,full,400,39011,0,0,144092.08179443778,55605321931.32378,0.4812493208950184,1.0454752034999497,0.8704589765936261,0.7180885843132369,8.616694450378418,0.03864479064941406,success,8.407841444015503
1400,500,full,500,39011,0,0,149230.04569724726,60596930836.331985,0.4346818266451412,0.9871614360554463,0.8316256510416662,0.6530519151662408,9.138880729675293,0.02928948402404785,success,9.001554727554321
1400,600,full,600,39011,0,0,144353.08481882513,54907652039.77222,0.48775799160248157,1.017008650046381,0.8465234830097079,0.6919973525265639,9.509383201599121,0.042505502700805664,success,9.276361465454102
1400,700,full,700,39011,0,0,138732.5508043805,51319469923.29904,0.5212326995085292,1.060854513180721,0.8897860576923071,0.7110049898006254,10.02092170715332,0.04168200492858887,success,9.772081851959229
1400,800,full,800,39011,0,0,141605.55375767412,54548958930.47604,0.4911042952938346,1.0563756181928228,0.8845904519896194,0.7118637401443446,9.791439771652222,0.025840282440185547,success,9.648227214813232
1400,900,full,900,39011,0,0,136349.49186527517,50188145429.42279,0.531787001310994,1.0894294146483876,0.9159345486111112,0.7215175953752904,10.486681699752808,0.054836273193359375,success,9.944112539291382
1400,1000,full,1000,39011,0,0,140411.97102179512,53963321418.41498,0.4965677985438697,1.0808632200475774,0.9020980978260869,0.7287247603344789,10.550057411193848,0.024761438369750977,success,10.404813289642334
1400,2000,full,2000,39011,0,0,135317.14696315624,49740088515.27787,0.5359669938084284,1.0765749859868203,0.9075756756756754,0.6993826746284919,25.16787362098694,0.025356292724609375,success,25.0001163482666
1400,3000,full,3000,39011,0,0,131070.7643551258,46726174119.67408,0.5640842690112361,1.0824520932670962,0.9185852884615388,0.6898359040333151,13.006605863571167,0.05629158020019531,success,12.42171597480774
1400,4000,full,4000,39011,0,0,129951.53210132239,45850956336.21989,0.5722493115604432,1.084087628950566,0.9174836348684204,0.6895021548598274,14.012767553329468,0.05848526954650879,success,13.438469171524048
1400,5000,full,5000,39011,0,0,130273.05531933301,45975475722.48519,0.5710876508786358,1.0696114926306692,0.907768677325581,0.6749600401366098,15.905499458312988,0.05267739295959473,success,15.320688962936401
1400,6000,full,6000,39011,0,0,129767.74779148829,45794128629.027336,0.5727794660613833,1.0662139073685792,0.9062592429577465,0.6695783069052775,14.96668815612793,0.05648040771484375,success,14.261658430099487
1400,7000,full,7000,39011,0,0,130881.13369486331,46251580937.36345,0.5685118224732285,1.0692363588847726,0.9084702425373139,0.6807070658890888,16.15566086769104,0.11043381690979004,success,14.827155590057373
1400,8000,full,8000,39011,0,0,126848.14980890807,43164627384.62056,0.5973104913097957,1.093891705405943,0.9281668882978725,0.6941889308775067,22.379090309143066,0.05661296844482422,success,21.847922563552856
1400,9000,full,9000,39011,0,0,127090.11486183385,43370812872.19494,0.5953869548930316,1.083750839103572,0.9189320963541661,0.6865244290365867,20.92542576789856,0.057633161544799805,success,20.249723434448242
1400,10000,full,10000,39011,0,0,126802.47658212588,43436708762.93859,0.5947722019002206,1.0927666249983017,0.9267898496240595,0.6969146465319634,17.064295768737793,0.045186758041381836,success,16.395201444625854
1500,25,full,25,39011,0,0,223713.8078753028,136553920192.27623,-0.27393271675829256,0.7136337105291037,0.613248788088643,0.5018565069452894,2.0010483264923096,0.013534784317016602,success,1.9230940341949463
1500,50,full,50,39011,0,0,201052.4529401563,117502290382.49081,-0.09619710515462065,0.8107379135759774,0.6932011627906974,0.5515596059536144,2.089181423187256,0.012314558029174805,success,1.9914910793304443
1500,75,full,75,39011,0,0,192150.77788436273,112044120785.5128,-0.04527699379190797,0.9076226134493086,0.7599127604166662,0.6404096837359984,2.1018524169921875,0.006412029266357422,success,2.074458122253418
1500,100,full,100,39011,0,0,162544.16247620864,74790740143.54866,0.30226557651895536,1.0605183680442605,0.896238502358491,0.7075315665934169,9.039779901504517,0.022042274475097656,success,8.901044130325317
1500,200,full,200,39011,0,0,153273.32057945195,66703041885.299835,0.37771696890626083,1.0467830483029634,0.8752011392140475,0.7019548307075912,6.983484745025635,0.026616811752319336,success,6.884060621261597
1500,300,full,300,39011,0,0,147148.66507323255,59077311978.329384,0.44885858683984337,1.0769897730696523,0.8991461489898983,0.727607303059231,7.744665622711182,0.0291593074798584,success,7.610031366348267
1500,400,full,400,39011,0,0,148009.44614639942,59797615786.42245,0.4421387608118298,1.0476929794907783,0.872833360389611,0.7117291230928057,8.616422653198242,0.03015589714050293,success,8.500412464141846
1500,500,full,500,39011,0,0,145515.14416106194,56341058977.71716,0.4743855157914233,1.0374625437978793,0.8630501736111112,0.7052039131104473,9.652968883514404,0.029117822647094727,success,9.505399227142334
1500,600,full,600,39011,0,0,146393.17939251108,56985500449.19414,0.46837342127671155,1.0525285800630264,0.868343670886076,0.7321287237476006,9.574896812438965,0.01581740379333496,success,9.463379859924316
1500,700,full,700,39011,0,0,144422.9157042645,55087029163.98676,0.4860845545685746,1.0258249628265943,0.856030147058824,0.694424454087615,9.944523096084595,0.02699565887451172,success,9.789583206176758
1500,800,full,800,39011,0,0,142756.5213791863,54097360532.68797,0.49531732684186924,1.0391656961669782,0.8696098295454544,0.6968015227465306,9.793030023574829,0.02484917640686035,success,9.661126375198364
1500,900,full,900,39011,0,0,139426.37983897972,51262994094.75546,0.521759571278936,1.0402719003550827,0.8734647514763781,0.7032107600393462,9.726397275924683,0.043836116790771484,success,9.474650621414185
1500,1000,full,1000,39011,0,0,141667.22842835996,53947359284.69979,0.49671671176686916,1.0378740877599375,0.8712687747035575,0.6872016782309135,9.954381942749023,0.02484917640686035,success,9.812146186828613
1500,2000,full,2000,39011,0,0,136867.4101693673,50256791994.42655,0.5311465868510632,1.0374811321923776,0.8773676562499996,0.6902511872102899,12.195566415786743,0.052145957946777344,success,11.709343433380127
1500,3000,full,3000,39011,0,0,135053.6749624705,48714447470.01265,0.5455353583150919,1.0387664984172043,0.8762593750000002,0.6890097901221349,12.43154764175415,0.05191969871520996,success,11.915671348571777
1500,4000,full,4000,39011,0,0,133875.27703524326,47901215238.946846,0.5531221280249494,1.0411845400877717,0.8825059322033897,0.6806098135425092,13.7862069606781,0.05370140075683594,success,13.224015951156616
1500,5000,full,5000,39011,0,0,133811.92361970022,48003833186.71651,0.5521647892623105,1.0390838206578021,0.8793014964788732,0.6760754268620287,14.162567615509033,0.05266141891479492,success,13.587755680084229
1500,6000,full,6000,39011,0,0,133655.0342697813,47805620155.26071,0.5540139493984958,1.0298724304375944,0.8722334677419354,0.6665870528054458,15.08163833618164,0.05409741401672363,success,14.41351866722107
1500,7000,full,7000,39011,0,0,133714.60285920955,47875616283.92037,0.553360944649746,1.0255658420345926,0.8699092187499996,0.6567406060504617,15.531715393066406,0.054457902908325195,success,14.919140815734863
1500,8000,full,8000,39011,0,0,130328.84821929231,46029792657.182625,0.5705809197640135,1.0589981098434285,0.8992672857142862,0.6702366897686166,15.827095746994019,0.04547524452209473,success,15.307108640670776
1500,9000,full,9000,39011,0,0,128920.7638540652,44881449881.10724,0.5812939877626151,1.067030316610326,0.9064496875000003,0.6735968970761229,17.114752769470215,0.05740952491760254,success,16.506840705871582
1500,10000,full,10000,39011,0,0,127765.74413066187,44099687326.83684,0.5885871719730669,1.0727419140297791,0.9121374348958328,0.6762045179129329,16.90198040008545,0.05695080757141113,success,16.301985263824463
1600,25,full,25,39011,0,0,182277.91647508074,101916498784.79276,0.0492051638166886,1.0400882869980934,0.8651189850663715,0.7453557553216732,1.964609146118164,0.01011347770690918,success,1.8864877223968506
1600,50,full,50,39011,0,0,184471.2160204013,106501793432.55466,0.006428238338931469,1.0330441108994586,0.8603801562500003,0.7539284712014027,2.046767234802246,0.007359027862548828,success,2.0176985263824463
1600,75,full,75,39011,0,0,174698.78359589278,95176266530.94089,0.11208583670136973,1.0787353247873852,0.8942368389423072,0.7762162422644064,2.140422821044922,0.01050877571105957,success,2.0642361640930176
1600,100,full,100,39011,0,0,164825.56856860084,69766586407.26306,0.3491366865512814,1.1722744707935866,0.9533435259856635,0.8819154592767726,6.174737215042114,0.017853736877441406,success,6.0294342041015625
1600,200,full,200,39011,0,0,160893.68451826888,67742626003.66905,0.36801852730642914,1.1597482122457905,0.9493966517857139,0.8632172446950813,7.5877978801727295,0.11311793327331543,success,6.923156023025513
1600,300,full,300,39011,0,0,156062.7519463661,67538997390.82179,0.36991821024199756,1.1516242369697725,0.9564626250000007,0.8098744306032888,7.486745595932007,0.02552962303161621,success,7.375342607498169
1600,400,full,400,39011,0,0,154150.22161577825,66540696255.67037,0.3792315164836316,1.115676840278282,0.9269858552631579,0.7756364911744508,8.543514013290405,0.027768611907958984,success,8.426128149032593
1600,500,full,500,39011,0,0,154427.837390015,67317800192.518456,0.37198179323820235,1.0735297538449935,0.8896915111940303,0.7339566288077789,8.812072515487671,0.030983924865722656,success,8.686425924301147
1600,600,full,600,39011,0,0,153762.34072901713,67726178059.863945,0.36817197272716273,1.0810257277360498,0.8977320895522393,0.7379235244738319,9.061378955841064,0.0256044864654541,success,8.937968730926514
1600,700,full,700,39011,0,0,144199.28954493604,55683501778.850555,0.4805199689627171,1.11526857912164,0.9276109871031739,0.7593506276869365,9.375476121902466,0.04379129409790039,success,9.137101888656616
1600,800,full,800,39011,0,0,141167.09436380924,53131095057.99163,0.504331767434687,1.125006033527026,0.937165111940299,0.767327139982222,12.988646268844604,0.05801677703857422,success,12.53746771812439
1600,900,full,900,39011,0,0,141602.83497843557,53516784355.070145,0.5007336121172856,1.10603164655316,0.9201529367469886,0.7554822439649033,12.070863246917725,0.05777621269226074,success,11.416544675827026
1600,1000,full,1000,39011,0,0,139709.99954660225,52115201255.62588,0.5138091983994182,1.1424257409168812,0.9489039979409749,0.7848398252947141,10.52546238899231,0.05805087089538574,success,10.074937582015991
1600,2000,full,2000,39011,0,0,132566.9228981489,46611382173.6486,0.5651551808931967,1.1154650931044958,0.9285749269005845,0.7632603920213442,11.590762853622437,0.054621219635009766,success,11.09753966331482
1600,3000,full,3000,39011,0,0,130558.32362626887,45697699233.53414,0.5736790708592758,1.118935924802775,0.9333343321917802,0.7506788579160141,13.227236986160278,0.05392003059387207,success,12.704644918441772
1600,4000,full,4000,39011,0,0,129659.71007916838,45385005213.21568,0.5765962419097844,1.114259854210297,0.9350546580188683,0.7335002448847204,13.481606245040894,0.05516457557678223,success,12.919736862182617
1600,5000,full,5000,39011,0,0,128919.79816470035,45243580652.95798,0.5779156135837119,1.1164383391937813,0.9358201061320759,0.7324448178651372,14.851531028747559,0.05240464210510254,success,14.24968433380127
1600,6000,full,6000,39011,0,0,128518.29504719021,44863081279.10149,0.5814653513018184,1.1189705691698497,0.9380766151685388,0.7380216451355895,15.156332731246948,0.05663728713989258,success,14.479531049728394
1600,7000,full,7000,39011,0,0,130641.88435653565,46459779337.36933,0.5665695072839556,1.0763651930268034,0.904905480769231,0.6974615240763469,16.836816549301147,0.11121916770935059,success,15.486193656921387
1600,8000,full,8000,39011,0,0,129018.84319426732,44782243301.628914,0.5822195013409669,1.0912871656095677,0.9142193359375005,0.7176414523957861,15.986013174057007,0.05870223045349121,success,15.316892147064209
1600,9000,full,9000,39011,0,0,130008.06994401419,45916210860.90589,0.571640541971134,1.0766034521583507,0.9051564327485377,0.6967689237789291,17.16851782798767,0.10663962364196777,success,15.796675443649292
1600,10000,full,10000,39011,0,0,127110.34267538323,43886874184.17125,0.5905725388128917,1.0977937912301654,0.9262236842105265,0.7080132806571574,17.04965353012085,0.05761384963989258,success,16.384095191955566
1700,25,full,25,39011,0,0,205995.4775608162,127077712681.48973,-0.18552770603590973,0.9356196422713041,0.766430349576271,0.7192560420188423,1.9840176105499268,0.0076177120208740234,success,1.9589054584503174
1700,50,full,50,39011,0,0,174553.0725460447,85367349776.58078,0.20359474359868113,0.8996362335894996,0.7587307228915668,0.6094866880048005,2.1512396335601807,0.010027885437011719,success,2.0724904537200928
1700,75,full,75,39011,0,0,175762.13098328837,82049063420.4187,0.23455155206478218,0.9565136658592761,0.7891388970588241,0.7120985970675967,2.1877217292785645,0.013623237609863281,success,2.0980615615844727
1700,100,full,100,39011,0,0,185972.5742078356,88486754665.78217,0.17449333120734223,0.8643205885297107,0.7094742378048781,0.6585919140839016,6.008551359176636,0.009961843490600586,success,5.962305784225464
1700,200,full,200,39011,0,0,157570.54247319666,63583236111.93599,0.40682212120817485,0.9607580845062633,0.8022821646341464,0.6731847627785902,7.185901403427124,0.025959253311157227,success,7.054212331771851
1700,300,full,300,39011,0,0,157486.5211588959,64452223178.891815,0.39871520598028476,0.9522298103217226,0.8015138950892862,0.6417799508371301,7.6350929737091064,0.028536081314086914,success,7.507019996643066
1700,400,full,400,39011,0,0,157823.2909602019,66171908474.66284,0.38267199493422954,0.945437576766709,0.7936689189189187,0.6354681262822355,8.78734827041626,0.027832508087158203,success,8.667369365692139
1700,500,full,500,39011,0,0,152496.72353691107,62665199663.51847,0.41538662572894525,0.9949948545089042,0.8322743749999998,0.6750435534484968,9.079811334609985,0.027942657470703125,success,8.957664489746094
1700,600,full,600,39011,0,0,152958.75448611449,61837805805.76816,0.4231055114522465,0.9834213191651885,0.8172153492647057,0.6759075737855837,9.345310688018799,0.02744293212890625,success,9.21238398551941
1700,700,full,700,39011,0,0,149174.95912450974,59844300809.81076,0.4417032289824011,1.0117335934474956,0.8483284598214291,0.6842362660192376,9.645869016647339,0.026762008666992188,success,9.514435529708862
1700,800,full,800,39011,0,0,147551.96401836182,58327302050.41077,0.45585554587055954,1.0113002442230157,0.8466361912915854,0.6820481149876165,9.798087120056152,0.02810811996459961,success,9.6535005569458
1700,900,full,900,39011,0,0,141988.02319437946,53947979495.72385,0.4967109257219594,1.0371786454158585,0.8729921006944446,0.6820034965216832,10.529680490493774,0.05410647392272949,success,10.085610389709473
1700,1000,full,1000,39011,0,0,140112.13082027345,51883985612.08735,0.5159662450262401,1.0417934377157425,0.8783519957983191,0.6907890967053076,10.507903814315796,0.055422067642211914,success,10.042671203613281
1700,2000,full,2000,39011,0,0,134294.76694534073,47527902157.576004,0.5566048237050334,1.0557086124562647,0.8951919117647064,0.6915033889783956,11.49630069732666,0.05943107604980469,success,10.982558250427246
1700,3000,full,3000,39011,0,0,131357.3829498811,45691990900.49825,0.5737323247841895,1.0751111259702344,0.909408333333334,0.6974337649688102,12.743030786514282,0.0490720272064209,success,12.350603818893433
1700,4000,full,4000,39011,0,0,131381.10185528602,46109234484.380035,0.5698397946274862,1.0488592763713696,0.8929387907608688,0.6595929649682876,13.432803392410278,0.05163121223449707,success,12.898467540740967
1700,5000,full,5000,39011,0,0,130329.34798698605,45172934094.24881,0.5785746862953505,1.0587525014868553,0.8960427083333328,0.6767957644602308,14.985567808151245,0.05069231986999512,success,14.42397689819336
1700,6000,full,6000,39011,0,0,129955.31298223577,45157376453.40616,0.5787198259415585,1.053787487427135,0.8955117026748967,0.6666585404001093,14.95406985282898,0.05707383155822754,success,14.371671676635742
1700,7000,full,7000,39011,0,0,129551.7408691619,45147830868.42488,0.5788088781854716,1.0561921048043625,0.8983927884615388,0.6679370439095088,15.539179801940918,0.05307626724243164,success,14.898754596710205
1700,8000,full,8000,39011,0,0,129820.83643655796,45294680803.57153,0.5774388923471028,1.0421144626240537,0.8887233333333336,0.6586647962974503,16.086047887802124,0.042554616928100586,success,15.56313705444336
1700,9000,full,9000,39011,0,0,129060.72173373375,44608714959.86777,0.5838383741755444,1.056785502393457,0.8966620265151511,0.6693298708458922,16.620057821273804,0.051728248596191406,success,15.977743864059448
1700,10000,full,10000,39011,0,0,129014.80466607175,44493951427.69903,0.5849090209802252,1.0574729511970797,0.8957689685314683,0.670719158879051,16.988200902938843,0.05482172966003418,success,16.330809116363525
1800,25,full,25,39011,0,0,200388.62507249558,121624794690.74835,-0.13465658772290912,0.9289492981992472,0.7824808902877692,0.6600045908492088,1.9983716011047363,0.007853269577026367,success,1.9724235534667969
1800,50,full,50,39011,0,0,174697.3085415812,88259987612.10402,0.17660887624886645,1.0095076707703001,0.8544379098360656,0.7083530203077764,2.186023235321045,0.013409852981567383,success,2.0977532863616943
1800,75,full,75,39011,0,0,173067.00916738628,87705095585.84004,0.18178555008972463,0.9779060887731448,0.8262451740506329,0.6773433778412828,2.2464942932128906,0.012328147888183594,success,2.141371488571167
1800,100,full,100,39011,0,0,174190.3403316933,87085855077.20406,0.18756254091051283,0.9938175820353536,0.8363054999999996,0.7100392085184436,6.280168771743774,0.1301262378692627,success,5.765369892120361
1800,200,full,200,39011,0,0,156701.34119823575,64425944095.89931,0.39896036762444276,1.0715352230080994,0.8791466435185192,0.8102026320009591,7.635493040084839,0.11672163009643555,success,6.963111639022827
1800,300,full,300,39011,0,0,152802.73889716202,64494597146.378075,0.39831989266050905,1.0869659177584723,0.9011108274647888,0.7642380663387033,7.612243413925171,0.02713775634765625,success,7.501700401306152
1800,400,full,400,39011,0,0,149780.89121998442,61536217216.87898,0.42591907820921626,1.0672046046664811,0.8916510861823368,0.725211860638803,8.715250730514526,0.02871394157409668,success,8.577657699584961
1800,500,full,500,39011,0,0,143079.5110772042,54435329494.586525,0.49216436193829727,1.0826304905152515,0.9047281249999997,0.7286775461969001,13.844165086746216,0.040137290954589844,success,13.616403102874756
1800,600,full,600,39011,0,0,145723.33514125022,56873628311.75222,0.46941709381119656,1.0462425414698933,0.8762049999999998,0.7037237335601415,9.20864224433899,0.02825331687927246,success,9.0813627243042
1800,700,full,700,39011,0,0,140716.314109522,52314078774.21518,0.5119538391596258,1.0849512412148294,0.907875088028169,0.7267449121346422,9.66420841217041,0.042868614196777344,success,9.42692756652832
1800,800,full,800,39011,0,0,141576.2375974485,53613843377.912964,0.4998281334281206,1.0829772311807422,0.9080071072048603,0.7220589236936837,10.272199630737305,0.05544734001159668,success,9.819194555282593
1800,900,full,900,39011,0,0,139689.3214938575,52153247842.28478,0.5134542558870574,1.0892470663496416,0.9140459134615387,0.7230569283534765,10.121073484420776,0.05447530746459961,success,9.653179407119751
1800,1000,full,1000,39011,0,0,137810.18641597082,51082686615.02575,0.5234416877438496,1.0878552632281973,0.9157094827586211,0.7176443916018871,10.317424297332764,0.04478096961975098,success,10.059692859649658
1800,2000,full,2000,39011,0,0,135549.61908710445,50489767658.39687,0.5289731207204507,1.073773276595245,0.9180198717948721,0.6778919076990078,11.94593858718872,0.0558934211730957,success,11.44748830795288
1800,3000,full,3000,39011,0,0,134184.482094193,49419297372.32506,0.5389597041727918,1.0541501435640586,0.9018675781249994,0.6625234414885655,12.699472665786743,0.05627870559692383,success,12.087042093276978
1800,4000,full,4000,39011,0,0,133256.3003928379,48330199467.88973,0.5491200675681411,1.04166304621166,0.8909960664335668,0.6560568994982675,13.755251169204712,0.053861141204833984,success,13.201812744140625
1800,5000,full,5000,39011,0,0,131713.86489788137,46966520216.596085,0.5618420429676119,1.0462014948425793,0.8964858333333329,0.6586413487816469,14.848530530929565,0.057691335678100586,success,14.23233675956726
1800,6000,full,6000,39011,0,0,130429.13524330477,45921417315.51572,0.5715919701479566,1.0552373320365809,0.9010171957671957,0.6673192820796328,15.329978466033936,0.05501270294189453,success,14.710465431213379
1800,7000,full,7000,39011,0,0,130187.04920687435,45642466123.50518,0.5741943491157706,1.0535727463678521,0.8988670722713868,0.6700607895208095,16.674198627471924,0.05315876007080078,success,16.059784173965454
1800,8000,full,8000,39011,0,0,127690.16488658646,43539300632.25035,0.5938151064275633,1.0888662468307815,0.9226424999999996,0.7092778187524602,18.487938165664673,0.055222272872924805,success,17.939537048339844
1800,9000,full,9000,39011,0,0,127582.36741499994,43138980935.19912,0.5975497510171748,1.0885745940909581,0.9188716090425534,0.7106859930917999,16.420060396194458,0.058207035064697266,success,15.79093337059021
1800,10000,full,10000,39011,0,0,127978.52605975719,43645475290.60092,0.5928245865598585,1.0739297741869438,0.906625566123189,0.6995645386345178,17.0519540309906,0.058673858642578125,success,16.35430097579956
1900,25,full,25,39011,0,0,197426.2539944663,119991235610.52765,-0.1194168615098461,0.9623672220514784,0.7949977649006625,0.7181334843743304,2.018848180770874,0.008484840393066406,success,1.9609334468841553
1900,50,full,50,39011,0,0,169386.6315446284,80490639191.59311,0.24909033358708677,0.966573023444447,0.8171882518796987,0.6757494035214664,2.148899793624878,0.010944604873657227,success,2.0700559616088867
1900,75,full,75,39011,0,0,167767.3854063197,75675575601.71739,0.29401080918952416,1.0800206677225173,0.9104175472122306,0.765699102983307,2.209573984146118,0.011933088302612305,success,2.1351513862609863
1900,100,full,100,39011,0,0,162719.24305684614,71807684491.82529,0.33009496571034735,1.0972743397961395,0.9291021112040141,0.757766158371979,6.141855716705322,0.06548905372619629,success,5.859573125839233
1900,200,full,200,39011,0,0,153226.59131639154,66091388534.18946,0.3834231779568482,1.0726563486260738,0.8994796874999998,0.7413471683379306,6.996181011199951,0.026484012603759766,success,6.900168418884277
1900,300,full,300,39011,0,0,147981.75352304478,61750234379.33606,0.42392247888187395,1.1039517587524625,0.9217406617647066,0.753629233998691,7.6585681438446045,0.029260635375976562,success,7.547766447067261
1900,400,full,400,39011,0,0,144841.4666924874,57582050106.48927,0.46280811693005386,1.1439955462087754,0.9492973611111104,0.7879738253239118,8.927249193191528,0.02720332145690918,success,8.804512023925781
1900,500,full,500,39011,0,0,144667.57628257095,57467513217.93288,0.46387664934129647,1.1043673363505437,0.9196483664772733,0.7550626201297865,9.343024730682373,0.02809906005859375,success,9.215704441070557
1900,600,full,600,39011,0,0,142034.83548890857,55426175657.29405,0.48292060429171946,1.0965912134451579,0.9222911029411772,0.7355685347296151,17.144838094711304,0.05723834037780762,success,16.7139413356781
1900,700,full,700,39011,0,0,141698.68790733704,55180715427.57562,0.4852105408739942,1.1018211916672034,0.9227443181818179,0.7375535510574839,9.966602802276611,0.03468036651611328,success,9.821047067642212
1900,800,full,800,39011,0,0,143209.78206086904,56234389159.805695,0.4753806550795282,1.0624100170222048,0.8923325038284843,0.7046538588153578,10.910824060440063,0.03565096855163574,success,10.750761032104492
1900,900,full,900,39011,0,0,138983.39121557862,52488064108.83391,0.5103307029677475,1.085821449758574,0.9144241692426591,0.7171558219856832,13.792224168777466,0.05413341522216797,success,13.146690130233765
1900,1000,full,1000,39011,0,0,141119.54617007062,54861798944.0564,0.4881857622495255,1.0762027058156332,0.9005156944444438,0.7169183091090428,12.147566795349121,0.025951623916625977,success,11.9680757522583
1900,2000,full,2000,39011,0,0,135113.74852565624,48539143788.31169,0.5471707935715282,1.0627327287595196,0.8923124999999998,0.7026671323326242,19.294660568237305,0.04914450645446777,success,18.62459444999695
1900,3000,full,3000,39011,0,0,135131.76045378228,48842141666.06897,0.5443440793399645,1.0426337260220764,0.8805683401639344,0.6775609939885404,14.811600685119629,0.0532994270324707,success,14.139456033706665
1900,4000,full,4000,39011,0,0,131727.9684369873,46706476188.36451,0.5642680340698472,1.066830321485571,0.904726185344828,0.6855067633529986,16.3271746635437,0.05336284637451172,success,15.643839120864868
