fips,quantile,coverage,error,n_predictions
31009,0.1,0.105,0.0049999999999999906,200
31009,0.2,0.205,0.004999999999999977,200
31009,0.3,0.33,0.030000000000000027,200
31009,0.4,0.395,0.0050000000000000044,200
31009,0.5,0.495,0.0050000000000000044,200
31009,0.6,0.605,0.0050000000000000044,200
31009,0.7,0.73,0.030000000000000027,200
31009,0.8,0.88,0.07999999999999996,200
31009,0.9,0.935,0.03500000000000003,200
28037,0.1,0.15714285714285714,0.057142857142857134,140
28037,0.2,0.2785714285714286,0.07857142857142857,140
28037,0.3,0.35714285714285715,0.05714285714285716,140
28037,0.4,0.4785714285714286,0.07857142857142857,140
28037,0.5,0.6071428571428571,0.1071428571428571,140
28037,0.6,0.6642857142857143,0.06428571428571428,140
28037,0.7,0.7071428571428572,0.0071428571428572285,140
28037,0.8,0.7714285714285715,0.02857142857142858,140
28037,0.9,0.8357142857142857,0.06428571428571428,140
28129,0.1,0.12391304347826088,0.02391304347826087,460
28129,0.2,0.19782608695652174,0.002173913043478276,460
28129,0.3,0.29782608695652174,0.0021739130434782483,460
28129,0.4,0.40217391304347827,0.0021739130434782483,460
28129,0.5,0.5260869565217391,0.02608695652173909,460
28129,0.6,0.6456521739130435,0.04565217391304355,460
28129,0.7,0.7152173913043478,0.01521739130434785,460
28129,0.8,0.808695652173913,0.008695652173912993,460
28129,0.9,0.8869565217391304,0.013043478260869601,460
28021,0.1,0.1,0.0,120
28021,0.2,0.25833333333333336,0.05833333333333335,120
28021,0.3,0.275,0.024999999999999967,120
28021,0.4,0.35,0.050000000000000044,120
28021,0.5,0.48333333333333334,0.016666666666666663,120
28021,0.6,0.575,0.025000000000000022,120
28021,0.7,0.6583333333333333,0.04166666666666663,120
28021,0.8,0.7833333333333333,0.01666666666666672,120
28021,0.9,0.9083333333333333,0.008333333333333304,120
28005,0.1,0.07058823529411765,0.02941176470588236,170
28005,0.2,0.17647058823529413,0.023529411764705882,170
28005,0.3,0.32941176470588235,0.02941176470588236,170
28005,0.4,0.4411764705882353,0.04117647058823526,170
28005,0.5,0.49411764705882355,0.00588235294117645,170
28005,0.6,0.6,0.0,170
28005,0.7,0.7,0.0,170
28005,0.8,0.7941176470588235,0.005882352941176561,170
28005,0.9,0.8470588235294118,0.05294117647058827,170
30055,0.1,0.1108695652173913,0.010869565217391297,460
30055,0.2,0.19782608695652174,0.002173913043478276,460
30055,0.3,0.2847826086956522,0.015217391304347794,460
30055,0.4,0.3760869565217391,0.023913043478260898,460
30055,0.5,0.5130434782608696,0.013043478260869601,460
30055,0.6,0.6195652173913043,0.019565217391304346,460
30055,0.7,0.7260869565217392,0.026086956521739202,460
30055,0.8,0.8152173913043478,0.015217391304347738,460
30055,0.9,0.8717391304347826,0.02826086956521745,460
28061,0.1,0.1,0.0,690
28061,0.2,0.2072463768115942,0.00724637681159418,690
28061,0.3,0.2956521739130435,0.004347826086956497,690
28061,0.4,0.3927536231884058,0.007246376811594235,690
28061,0.5,0.5115942028985507,0.011594202898550732,690
28061,0.6,0.6115942028985507,0.011594202898550732,690
28061,0.7,0.7086956521739131,0.008695652173913104,690
28061,0.8,0.8072463768115942,0.007246376811594124,690
28061,0.9,0.8826086956521739,0.017391304347826098,690
28053,0.1,0.07058823529411765,0.02941176470588236,170
28053,0.2,0.21176470588235294,0.011764705882352927,170
28053,0.3,0.35294117647058826,0.05294117647058827,170
28053,0.4,0.4294117647058823,0.029411764705882304,170
28053,0.5,0.5058823529411764,0.00588235294117645,170
28053,0.6,0.5705882352941176,0.02941176470588236,170
28053,0.7,0.6764705882352942,0.0235294117647058,170
28053,0.8,0.8,0.0,170
28053,0.9,0.9176470588235294,0.01764705882352935,170
29085,0.1,0.12666666666666668,0.026666666666666672,300
29085,0.2,0.21666666666666667,0.016666666666666663,300
29085,0.3,0.3566666666666667,0.0566666666666667,300
29085,0.4,0.4666666666666667,0.06666666666666665,300
29085,0.5,0.5366666666666666,0.036666666666666625,300
29085,0.6,0.6066666666666667,0.00666666666666671,300
29085,0.7,0.6933333333333334,0.006666666666666599,300
29085,0.8,0.81,0.010000000000000009,300
29085,0.9,0.8933333333333333,0.00666666666666671,300
30039,0.1,0.1075,0.007499999999999993,800
30039,0.2,0.2175,0.017499999999999988,800
30039,0.3,0.3075,0.007500000000000007,800
30039,0.4,0.425,0.024999999999999967,800
30039,0.5,0.51625,0.016249999999999987,800
30039,0.6,0.61625,0.016249999999999987,800
30039,0.7,0.71625,0.016250000000000098,800
30039,0.8,0.81375,0.013749999999999929,800
30039,0.9,0.90125,0.0012499999999999734,800
