fips,n_rows,n_features,target_mean,target_std,target_min,target_max,null_fraction
5047,966,120,11.704848685148457,0.7901543298235444,8.651024539049757,14.978661367769956,0.018305728088336783
5049,1636,120,11.179475463302554,1.1600989015258611,8.536995818712418,14.690979295318174,0.19422371638141808
5051,9212,120,12.099606568393174,0.819946903221792,8.521185212685776,16.759949537130716,0.010991098567086409
5053,1192,120,11.820743460744175,0.675558067936716,8.612503371220562,14.373467828462536,0.05858501118568233
5055,3872,120,11.771802319333503,0.7251021519173306,8.522180732927277,14.382979429561656,0.04714832988980716
5057,836,120,11.522152038030459,0.8756925158180968,8.85366542803745,14.574632727447753,0.026704545454545453
5059,2048,120,11.347727395151363,1.0174517934464171,8.536995818712418,14.914122846632385,0.019291178385416666
5061,676,120,11.723272838281792,0.851341791889594,8.709630081951286,14.603967918328545,0.01888560157790927
5063,2828,120,11.667368236434816,0.769084829934821,8.519789817263504,14.690979295318174,0.03285596416784536
5065,1435,120,11.344369865580243,0.8824302774241839,8.699514748210191,14.570223094182374,0.03472706155632985
5067,1110,120,10.949453855673589,0.9444521699189893,8.612503371220562,14.808762330974558,0.01855105105105105
5069,5789,120,11.007455061175484,1.1553995755164264,8.518192691749322,16.68890569165332,0.026518684862094778
5071,2283,120,11.488931234024488,1.0322312055239669,8.534443544822764,14.835079639291932,0.027982187180610307
5073,326,120,11.253484232433582,1.023755555095807,8.699514748210191,15.265483695747347,0.07011758691206545
5075,1152,120,11.296779227124226,0.7217364789185033,8.642944396721798,13.891545244240271,0.0546875
5077,314,120,10.787594450042578,1.1994954560996194,8.612503371220562,15.932665306888822,0.05302547770700637
5079,496,120,10.886176373245524,1.0069540837580355,8.699514748210191,14.845129975145433,0.03298051075268817
5081,623,120,11.163955994071186,1.083572204957603,8.699514748210191,15.708321271262056,0.02521401819154628
5083,2204,120,11.224534241417704,1.0503617744329934,8.586719254064848,15.319587954740548,0.022451603145795522
5085,8009,120,12.012576251623509,0.6282176787804624,8.53954159508,15.830413578506539,0.02821929495983685
5087,1364,120,11.924605951733282,0.8185231322161447,8.651374372882257,15.648092021712584,0.026582355816226783
5089,1714,120,11.459955453058946,0.9755524419742063,8.517393171418904,14.077874822431765,0.09960618436406067
5091,2340,120,11.794340368448019,0.7937104712608906,8.612503371220562,14.763978021533651,0.016193019943019943
5093,2424,120,11.382583502368197,1.052549982808141,8.612503371220562,14.53335035111459,0.040246837183718374
5095,493,120,10.726937326651315,1.2702999011984155,8.699514748210191,16.222455666282563,0.02099391480730223
5097,1042,120,11.392769272646673,1.0160383907174266,8.612503371220562,14.077874822431765,0.02480806142034549
5099,567,120,10.967419109701003,1.1151939934348833,8.699514748210191,14.316285845876763,0.02548500881834215
5101,585,120,11.592416352275146,0.9908819153368326,8.612503371220562,15.468199512392689,0.276951566951567
5103,1237,120,11.384096264754778,0.8792515114709305,8.699514748210191,14.0225247273486,0.04559417946645109
5105,823,120,11.219278681703896,1.0017773023383265,8.556413904569519,14.49344257271774,0.021040907249898745
5107,524,120,11.111974259659947,0.9612938035918285,8.556413904569519,16.443138534941244,0.0514472010178117
5109,965,120,11.252497608526612,1.0397204511811124,8.612503371220562,14.626440774180603,0.030975820379965456
5111,1447,120,11.409015819690623,0.9283809467867693,8.699514748210191,16.16698104868813,0.026393688090301775
5113,1632,120,11.718004242810215,0.7432393755061875,8.556413904569519,14.300341221453179,0.019362745098039216
5115,4131,120,11.931511747554694,0.6525297223975908,8.536014945656826,14.697830770267275,0.034420640684257243
5117,419,120,11.16502802924242,1.1003249402814685,8.614501373883236,14.793836680757881,0.021817820206841688
5119,36572,120,12.046020273113822,0.7924159799494025,8.518192691749322,16.523560759066484,0.018579787815815377
5121,1247,120,11.633591203371324,0.7372491453148364,9.104979856318357,15.176487111099874,0.01855787222667736
5123,635,120,11.349989515152389,0.8622967574900396,8.556413904569519,15.101252271527867,0.06338582677165354
5125,11355,120,12.180963768640227,0.6985595466650713,8.536995818712418,16.472267464678932,0.0248913841185968
5127,689,120,11.556247213620008,0.8821119971509903,8.922658299524402,15.056779147033907,0.025737784228350265
5129,761,120,11.537273724710781,0.840628246838708,8.922658299524402,14.336320769422404,0.04862023653088042
5131,11188,120,11.912232346683602,0.7435275484313218,8.543250725735527,15.434898801251542,0.019392056965796687
5133,923,120,11.567784296054205,0.8890005296227959,8.699514748210191,14.77102200299171,0.01798483206933911
5135,1818,120,11.527834908674174,0.8132344901192771,8.525161361065415,14.862829552244833,0.02608177484415108
5137,1136,120,11.481259493763812,1.0229000184120565,8.536995818712418,15.134596169390715,0.03569542253521127
5139,2620,120,11.647451772447441,0.8978874241114858,8.612503371220562,14.790409385714753,0.05439567430025445
5141,1457,120,11.727926472088312,0.7534953368777457,8.716044050161402,15.176487111099874,0.02847746511095859
5143,13715,120,12.462010339145499,0.6358642449514517,8.518991573357617,15.86764577741367,0.015385830599100741
5145,5155,120,11.844288720623657,0.7137520837996189,8.565983355585669,14.790070197962406,0.021435499515033946
5147,387,120,10.990508831594815,1.2219406418455536,8.699514748210191,14.042646130548022,0.020607235142118863
5149,1740,120,11.398349711174603,1.0006637187532677,8.699514748210191,14.862829552244833,0.0362691570881226
8001,47607,120,13.001784101208484,0.37978735205927405,9.903487552536127,17.144699812536146,0.007542133159689402
8003,755,120,12.20385761762494,0.6152885504285711,8.987196820661973,14.970818190308929,0.021920529801324504
8005,48977,120,13.074556122916764,0.4702419939076999,9.615805480084347,17.034386382832476,0.006366423695476108
8007,1648,120,12.565637265261614,1.1808498890599877,8.732304571033183,15.29711509888849,0.02189016990291262
8009,224,120,11.27913617447201,0.7120281083520168,9.126958763037132,13.304684934198283,0.06808035714285714
8011,111,120,11.55659754843417,0.7259733099893492,9.305650551780507,13.396960210307455,0.12424924924924925
8013,23058,120,13.456613205135241,0.5692133891502633,9.104979856318357,16.8572911450101,0.010442507300430798
8014,5907,120,13.259501934282788,0.3868195860048092,11.127262984158243,16.430260557901025,0.012359629817730377
8015,1886,120,13.075894461714789,0.6282245193762984,10.308952660644293,16.707270241135287,0.018014316012725344
8017,107,120,11.685799034819768,0.6841848906729954,9.680344001221918,13.997832114758229,0.011137071651090343
8019,974,120,13.18588633780355,0.6154319301753186,10.714417768752456,16.06680235657077,0.014194045174537987
8021,360,120,12.01855804209907,0.8307931755601873,9.210340371976184,14.403297222866392,0.01136574074074074
8023,273,120,11.821590863542527,0.8497816621948734,8.565983355585669,13.38472764187182,0.03293650793650794
8025,182,120,11.570056144083287,1.0545128179096008,8.556413904569519,14.598452737640434,0.06387362637362637
8027,648,120,12.810508515310019,0.7070851510787464,10.244414139506722,15.050982029349582,0.026131687242798355
8029,2951,120,12.44042223579724,0.5557938276371913,9.903487552536127,15.89495209964411,0.022944199706314245
8031,52663,120,13.277805703327132,0.5455099191605227,8.92930284224307,16.689075197544057,0.0101451683345043
